"
date",gwl,rain,rain_lag_7,rain_lag_30,cum_rain_30,gwl_lag_1,gwl_trend_30,month_sin,month_cos
2024-08-26,-15.134999990463257,0,0.0,0.0,0.0,-15.182500123977661,0.028166659673055015,-0.8660254037844384,-0.5000000000000004
2024-08-27,-15.097500085830688,0,0.0,0.0,0.0,-15.134999990463257,0.028999988238016822,-0.8660254037844384,-0.5000000000000004
2024-08-28,-15.039999961853027,0,0.0,0.0,0.0,-15.097500085830688,0.030499998728434244,-0.8660254037844384,-0.5000000000000004
2024-08-29,-14.984999895095825,0,0.0,0.0,0.0,-15.039999961853027,0.03278833341598517,-0.8660254037844384,-0.5000000000000004
2024-08-30,-14.957499980926515,0,0.0,0.0,0.0,-14.984999895095825,0.03353888723585339,-0.8660254037844384,-0.5000000000000004
2024-08-31,-14.91249990463257,0,0.0,0.0,0.0,-14.957499980926515,0.03433334032694499,-0.8660254037844384,-0.5000000000000004
2024-09-01,-14.847500085830688,0,0.0,0.0,0.0,-14.91249990463257,0.03599998950958258,-1.0,-1.8369701987210297e-16
2024-09-02,-14.812500238418577,0,0.0,0.0,0.0,-14.847500085830688,0.037416656812032184,-1.0,-1.8369701987210297e-16
2024-09-03,-14.78000020980835,0,0.0,0.0,0.0,-14.812500238418577,0.03833332856496175,-1.0,-1.8369701987210297e-16
2024-09-04,-14.737499952316284,0,0.0,0.0,0.0,-14.78000020980835,0.0387500047683717,-1.0,-1.8369701987210297e-16
2024-09-05,-14.669999837875368,0,0.0,0.0,0.0,-14.737499952316284,0.041000008583068785,-1.0,-1.8369701987210297e-16
2024-09-06,-14.59500002861023,0,0.0,0.0,0.0,-14.669999837875368,0.042916655540466246,-1.0,-1.8369701987210297e-16
2024-09-07,-14.50500011444092,0,0.0,0.0,0.0,-14.59500002861023,0.04566666285196934,-1.0,-1.8369701987210297e-16
2024-09-08,-14.40249991416931,0,0.0,0.0,0.0,-14.50500011444092,0.048583340644836485,-1.0,-1.8369701987210297e-16
2024-09-09,-14.289999961853026,0,0.0,0.0,0.0,-14.40249991416931,0.05150000254313157,-1.0,-1.8369701987210297e-16
2024-09-10,-14.207499980926515,0,0.0,0.0,0.0,-14.289999961853026,0.05275000731150303,-1.0,-1.8369701987210297e-16
